7.660505298943041907e+01,0.000000000000000000e+00,-2.414700386440593149e+00
7.553704365759625716e+01,0.000000000000000000e+00,-2.194392053919388630e+00
7.499862475888954805e+01,0.000000000000000000e+00,-1.941315670799442117e+00
7.281494700852169899e+01,0.000000000000000000e+00,-1.778214825140713273e+00
7.226140129664199208e+01,0.000000000000000000e+00,-1.521018623906964962e+00
7.170475379450550690e+01,0.000000000000000000e+00,-1.262521795370613376e+00
7.114497835756569089e+01,0.000000000000000000e+00,-1.002710394578953057e+00
7.058204854662325545e+01,0.000000000000000000e+00,-7.415703169674028317e-01
7.001593762366346141e+01,0.000000000000000000e+00,-4.790872961540486585e-01
7.001593762366346141e+01,0.000000000000000000e+00,-1.880015379275477017e-01
6.887406397008285808e+01,0.000000000000000000e+00,3.426135377988153152e-01
6.771913735370981158e+01,0.000000000000000000e+00,5.845653370261523207e-01
6.771913735370981158e+01,0.000000000000000000e+00,8.787976702440847276e-01
6.771913735370981158e+01,0.000000000000000000e+00,1.173030003462017135e+00
6.771913735370981158e+01,0.000000000000000000e+00,1.467262336679951318e+00
6.655093267180676264e+01,0.000000000000000000e+00,1.716510347880129572e+00
6.655093267180676264e+01,0.000000000000000000e+00,2.012349264027266216e+00
6.655093267180676264e+01,0.000000000000000000e+00,2.308188180174404636e+00
6.655093267180676264e+01,0.000000000000000000e+00,2.604027096321543944e+00
6.536921961574714146e+01,0.000000000000000000e+00,2.860762859874441233e+00
6.536921961574714146e+01,0.000000000000000000e+00,3.158231074046339515e+00
6.596177929229394010e+01,0.000000000000000000e+00,3.473684577914679217e+00
6.536921961574714146e+01,0.000000000000000000e+00,3.753167502390137855e+00
6.536921961574714146e+01,0.000000000000000000e+00,4.050635716562035249e+00
6.417376251964614653e+01,0.000000000000000000e+00,4.316708087295043406e+00
6.477322401533452023e+01,0.000000000000000000e+00,4.630752893917947866e+00
6.417376251964614653e+01,0.000000000000000000e+00,4.914949341263985971e+00
6.417376251964614653e+01,0.000000000000000000e+00,5.214069968248456810e+00
6.417376251964614653e+01,0.000000000000000000e+00,5.513190595232928537e+00
6.417376251964614653e+01,0.000000000000000000e+00,5.812311222217400264e+00
6.417376251964614653e+01,0.000000000000000000e+00,6.111431849201871103e+00
6.296432020367913651e+01,0.000000000000000000e+00,6.390441238510913280e+00
6.296432020367913651e+01,0.000000000000000000e+00,6.691237801968338061e+00
6.296432020367913651e+01,0.000000000000000000e+00,6.992034365425761955e+00
6.296432020367913651e+01,0.000000000000000000e+00,7.292830928883185848e+00
6.296432020367913651e+01,0.000000000000000000e+00,7.593627492340608853e+00
6.296432020367913651e+01,0.000000000000000000e+00,7.894424055798033635e+00
6.296432020367913651e+01,0.000000000000000000e+00,8.195220619255456640e+00
6.417376251964614653e+01,0.000000000000000000e+00,8.504396865077643142e+00
6.417376251964614653e+01,0.000000000000000000e+00,8.803517492062114869e+00
6.417376251964614653e+01,0.000000000000000000e+00,9.102638119046584819e+00
6.417376251964614653e+01,0.000000000000000000e+00,9.401758746031056546e+00
6.417376251964614653e+01,0.000000000000000000e+00,9.700879373015528273e+00
6.417376251964614653e+01,0.000000000000000000e+00,1.000000000000000000e+01
6.417376251964614653e+01,0.000000000000000000e+00,1.029912062698447173e+01
6.417376251964614653e+01,0.000000000000000000e+00,1.059824125396894345e+01
6.417376251964614653e+01,0.000000000000000000e+00,1.089736188095341518e+01
6.417376251964614653e+01,0.000000000000000000e+00,1.119648250793788513e+01
6.417376251964614653e+01,0.000000000000000000e+00,1.149560313492235686e+01
6.417376251964614653e+01,0.000000000000000000e+00,1.179472376190682859e+01
6.417376251964614653e+01,0.000000000000000000e+00,1.209384438889130031e+01
6.417376251964614653e+01,0.000000000000000000e+00,1.239296501587577204e+01
6.417376251964614653e+01,0.000000000000000000e+00,1.269208564286024199e+01
6.417376251964614653e+01,0.000000000000000000e+00,1.299120626984471372e+01
6.417376251964614653e+01,0.000000000000000000e+00,1.329032689682918544e+01
6.417376251964614653e+01,0.000000000000000000e+00,1.358944752381365717e+01
6.417376251964614653e+01,0.000000000000000000e+00,1.388856815079812890e+01
6.357080480766990149e+01,0.000000000000000000e+00,1.419937880380140527e+01
6.357080480766990149e+01,0.000000000000000000e+00,1.449933443264436406e+01
6.357080480766990149e+01,0.000000000000000000e+00,1.479929006148732107e+01
6.296432020367913651e+01,0.000000000000000000e+00,1.511354157877620352e+01
6.357080480766990149e+01,0.000000000000000000e+00,1.539920131917323687e+01
6.357080480766990149e+01,0.000000000000000000e+00,1.569915694801619388e+01
6.357080480766990149e+01,0.000000000000000000e+00,1.599911257685915089e+01
6.357080480766990149e+01,0.000000000000000000e+00,1.629906820570210613e+01
6.357080480766990149e+01,0.000000000000000000e+00,1.659902383454506491e+01
6.357080480766990149e+01,0.000000000000000000e+00,1.689897946338802370e+01
